apps can set the interception <PLACE_HOLDER> other than the direct parent .,final view group parent ; if ( m touch interception view group == null ) { parent = ( view group ) get parent ( ) ; } else { parent = m touch interception view group ; },apps set target,success,obj,None
we 'll skip words which are punctuation . retrieve <PLACE_HOLDER> indicating punctuation in this treebank .,} result . put ( __str__ @$ correct heads * __num__ / sum arcs ) ; result . put ( __str__ @$ correct heads no punc * __num__ / sum arcs no punc ) ; result . put ( __str__ @$ correct arcs * __num__ / sum arcs ) ; result . put ( __str__ @$ correct arcs no punc * __num__ / sum arcs no punc ) ; result . put ( __str__ @$ correct trees * __num__ / trees . size ( ) ) ; result . put ( __str__ @$ correct trees no punc * __num__ / trees . size ( ) ) ; result . put ( __str__ @$ correct root * __num__ / trees . size ( ) ) ; return result ;,string indicating punctuation,fail,sub,str <SEP> heads <SEP> num <SEP> arcs <SEP> str <SEP> heads <SEP> punc <SEP> num <SEP> arcs <SEP> punc <SEP> str <SEP> arcs <SEP> num <SEP> arcs <SEP> str <SEP> arcs <SEP> punc <SEP> num <SEP> arcs <SEP> punc <SEP> str <SEP> trees <SEP> num <SEP> trees <SEP> str <SEP> trees <SEP> punc <SEP> num <SEP> trees <SEP> str <SEP> num <SEP> trees
junit do n't provide any <PLACE_HOLDER> to order tests,pre auth ( ) ; missing auth ( ) ; valid auth ( ) ; valid auth2 ( ) ;,junit provide credentials,fail,obj,auth <SEP> auth <SEP> auth <SEP> auth2
fastpath : do not construct a new <PLACE_HOLDER> if the src is a <PLACE_HOLDER> and is already normalized .,if ( src instanceof string ) { int span length = span quick check yes ( src ) ; if ( span length == src . length ( ) ) { return ( string ) src ; } string builder sb = new string builder ( src . length ( ) ) . append ( src @$ __num__ @$ span length ) ; return normalize second and append ( sb @$ src . sub sequence ( span length @$ src . length ( ) ) ) . to string ( ) ; },fastpath construct string,success,obj,src <SEP> instanceof <SEP> int <SEP> src <SEP> src <SEP> src <SEP> sb <SEP> src <SEP> src <SEP> num <SEP> second <SEP> sb <SEP> src <SEP> src <SEP> 
be sure to let our parent perform any <PLACE_HOLDER> needed,j label renderer = ( j label ) super . get table cell renderer component ( data ) ; object value = data . get value ( ) ; j table table = data . get table ( ) ; boolean is selected = data . is selected ( ) ; set text ( __str__ ) ; set horizontal alignment ( center ) ; vt match match = ( vt match ) value ; vt association association = match . get association ( ) ; vt association status association status = association . get status ( ) ; if ( ! is selected ) { renderer . set background ( match table renderer . get background color ( association @$ table @$ renderer . get background ( ),parent perform initialization,success,obj,renderer <SEP> renderer <SEP> selected <SEP> selected <SEP> str <SEP> selected <SEP> renderer <SEP> renderer <SEP> renderer
end <PLACE_HOLDER> @$ as we did n't manage to find a valid seek position .,null && playing period holder . prepared && new period position us != __num__ ) { new period position us = playing period holder . media period . get adjusted seek position us ( new period position us @$ seek parameters ) ; } if ( c . us to ms ( new period position us ) == c . us to ms ( playback info . position us ) ) { period position us = playback info . position us ; return ; } } new period position us = seek to period position ( period id @$ new period position us ) ; seek position adjusted |= period position us != new period position us ; period position us = new period position us ; },playback seek position,success,sub,num <SEP> adjusted <SEP> parameters <SEP> id <SEP> adjusted
first @$ get the database . this is the database which contains the <PLACE_HOLDER> @$ with contains the processed definitions from the ddl file .,database db = get database ( ) ;,which contains catalog,success,obj,db <SEP> get
send message to all peers to find out who hosts the <PLACE_HOLDER>,if ( ! tx . is real deal local ( ) ) { find remotetx message reply processor processor = send find remotetx message ( server connection . get cache ( ) @$ tx id ) ; try { processor . wait for replies uninterruptibly ( ) ; } catch ( reply exception e ) { e . handle cause ( ) ; } internal distributed member hosting member = processor . get hosting member ( ) ; if ( hosting member != null ) { if ( logger . is debug enabled ( ) ) { logger . debug ( __str__ @$ hosting member ) ; } if ( tx . get target ( ) == null ) { tx . set target ( hosting member ),who hosts transaction,success,obj,tx <SEP> remotetx <SEP> remotetx <SEP> tx <SEP> replies <SEP> uninterruptibly <SEP> distributed <SEP> hosting <SEP> hosting <SEP> hosting <SEP> str <SEP> hosting <SEP> tx <SEP> tx <SEP> hosting
replace values if better <PLACE_HOLDER> log sum @$ if same edit distance or one space difference,probability log sum + top probability log ) ) || ( compositions [ circular index ] . distance sum + separator length + top ed < compositions [ destination index ] . distance sum ) ) { compositions [ destination index ] . segmented string = compositions [ circular index ] . segmented string + __str__ + part ; compositions [ destination index ] . corrected string = compositions [ circular index ] . corrected string + __str__ + top result ; compositions [ destination index ] . distance sum = compositions [ circular index ] . distance sum + top ed ; compositions [ destination index ] . probability log sum = compositions [ circular index ] . probability log sum + top probability log ; },maximized log sum,fail,sub,compositions <SEP> compositions <SEP> compositions <SEP> segmented <SEP> compositions <SEP> segmented <SEP> str <SEP> compositions <SEP> corrected <SEP> compositions <SEP> corrected <SEP> str <SEP> compositions <SEP> compositions <SEP> compositions <SEP> compositions
<PLACE_HOLDER> that set 2 digit year start takes a clone .,date new date = new date ( ) ; sdf . set2 digit year start ( new date ) ; assert not same ( sdf . get2 digit year start ( ) @$ new date ) ; assert equals ( sdf . get2 digit year start ( ) @$ new date ) ; new date . set time ( __num__ ) ; assert false ( sdf . get2 digit year start ( ) . equals ( new date ) ) ;,test takes clone,success,sub,sdf <SEP> set2 <SEP> sdf <SEP> get2 <SEP> equals <SEP> sdf <SEP> get2 <SEP> num <SEP> sdf <SEP> get2 <SEP> equals
t<PLACE_HOLDER>t that submit do<PLACE_HOLDER> n't throw np <PLACE_HOLDER>,executor service . submit ( new test event handler ( mocked server @$ event type . m_server_shutdown @$ lock @$ counter ) ) ;,submit throw c,fail,obj,mocked <SEP> mservershutdown
this must be done to assure the correct vfs file system drivers will process the <PLACE_HOLDER>,string scheme = extract scheme ( full parameter name ) ; try { delegating file system options builder delegatefs options builder = new delegating file system options builder ( kettlevfs . get instance ( ) . get file system manager ( ) ) ; if ( scheme != null ) { delegatefs options builder . set config string ( opts @$ scheme @$ name @$ value ) ; } else { log . log minimal ( __str__ + vfs url ) ; } } catch ( file system exception e ) { if ( ( e . get code ( ) != null ) && ( e . get code ( ) . equals ignore case ( __str__ ) ) ) { log . log minimal ( __str__,drivers process html,fail,obj,delegating <SEP> options <SEP> delegatefs <SEP> options <SEP> delegating <SEP> options <SEP> kettlevfs <SEP> delegatefs <SEP> options <SEP> config <SEP> opts <SEP> str <SEP> vfs <SEP> equals <SEP> str <SEP> str
new root should have only 1 <PLACE_HOLDER>,root . go to ( read cursor ) ; assert equals ( __num__ @$ key count ( ) ) ;,root have key,success,obj,equals <SEP> num
reduce ipc client <PLACE_HOLDER> retry times and interval time,configuration client conf = new configuration ( false ) ; client conf . set int ( common configuration keys . ipc_client_connect_max_retries_key @$ __num__ ) ; client conf . set int ( common configuration keys . ipc_client_connect_retry_interval_key @$ __num__ ) ;,configuration retry times,fail,sub,conf <SEP> conf <SEP> int <SEP> keys <SEP> ipcclientconnectmaxretrieskey <SEP> num <SEP> conf <SEP> int <SEP> keys <SEP> ipcclientconnectretryintervalkey <SEP> num
values of lists must be accumulated as object <PLACE_HOLDER> objects under the value key . will return as a array <PLACE_HOLDER> . called recursively to traverse the entire object graph of each item in the array .,if ( type . equals ( graphson tokens . type_list ) ) { array node list = ( array node ) value ; array node value array = value and type . put array ( graphson tokens . value ) ; for ( int ix = __num__ ; ix < list . size ( ) ; ix ++ ) { add object ( value array @$ get value ( get typed value from json node ( list . get ( ix ) ) @$ include type ) ) ; } } else if ( type . equals ( graphson tokens . type_map ) ) { object node converted map = json node factory . object node ( ) ; object node json object = ( object node ),values return node,success,obj,equals <SEP> graphson <SEP> tokens <SEP> typelist <SEP> graphson <SEP> tokens <SEP> int <SEP> ix <SEP> num <SEP> ix <SEP> ix <SEP> typed <SEP> json <SEP> ix <SEP> equals <SEP> graphson <SEP> tokens <SEP> typemap <SEP> converted <SEP> json <SEP> json
a media <PLACE_HOLDER> may report a discontinuity at the current playback position to ensure the renderers are flushed . only report the discontinuity externally if the position changed .,if ( period position us != playback info . position us ) { playback info = playback info . copy with new position ( playback info . period id @$ period position us @$ playback info . content position us @$ get total buffered duration us ( ) ) ; playback info update . set position discontinuity ( player . discontinuity_reason_internal ) ; } renderer position us = media clock . sync and get position us ( ) ; period position us = playing period holder . to period time ( renderer position us ) ; maybe trigger pending messages ( playback info . position us @$ period position us ) ; playback info . position us = period position us ;,period report discontinuity,success,sub,content <SEP> buffered <SEP> discontinuityreasoninternal <SEP> renderer <SEP> renderer <SEP> messages
any app can add new static shared <PLACE_HOLDER>,if ( scan result . static shared library info != null ) { return collections . singleton list ( scan result . static shared library info ) ; } final boolean has dynamic libraries = ( pkg . application info . flags & application info . flag_system ) != __num__ && scan result . dynamic shared library infos != null ; if ( ! has dynamic libraries ) { return null ; } final boolean is updated system app = pkg . is updated system app ( ) ;,app add libraries,success,obj,shared <SEP> collections <SEP> shared <SEP> libraries <SEP> flags <SEP> flagsystem <SEP> num <SEP> shared <SEP> infos <SEP> libraries <SEP> updated <SEP> updated
if <PLACE_HOLDER> has 1 a<PLACE_HOLDER>d m has 0,if ( is bitn && ! is bitm ) { m = m | ( m << k ) ; } else if ( ! is bitn && is bitm ) { int mask = ~ ( m << k ) ; m = m & mask ; },n has 0,success,sub,bitn <SEP> bitm <SEP> bitn <SEP> bitm <SEP> int
<PLACE_HOLDER> has no namespace,fdom error ) ; if ( ! continue process ) { throw new runtime exception ( dom message formatter . format message ( dom message formatter . serializer_domain @$ __str__ @$ null ) ) ; } } } else { uri = fns binder . geturi ( xml symbols . empty_string ) ; if ( uri != null && uri . length ( ) > __num__ ) { if ( f namespace prefixes ) { print namespace attr ( xml symbols . empty_string @$ xml symbols . empty_string ) ; } f localns binder . declare prefix ( xml symbols . empty_string @$ xml symbols . empty_string ) ; fns binder . declare prefix ( xml symbols . empty_string @$ xml symbols . empty_string ) ; } },element has namespace,success,sub,fdom <SEP> process <SEP> formatter <SEP> formatter <SEP> serializerdomain <SEP> str <SEP> fns <SEP> geturi <SEP> symbols <SEP> emptystring <SEP> num <SEP> namespace <SEP> prefixes <SEP> namespace <SEP> attr <SEP> symbols <SEP> emptystring <SEP> symbols <SEP> emptystring <SEP> localns <SEP> symbols <SEP> emptystring <SEP> symbols <SEP> emptystring <SEP> fns <SEP> symbols <SEP> emptystring <SEP> symbols <SEP> emptystring
returns object <PLACE_HOLDER> from document loader .,return get document loader ( parent identifier ) . query child documents ( projection @$ parent identifier ) ;,returns object reference,fail,obj,loader <SEP> documents
allocation of array may have caused gc @$ <PLACE_HOLDER> may have caused additional entries to go stale . removing these entries from the reference queue will make them eligible for reclamation .,while ( queue . poll ( ) != null ) { },which caused entries,success,sub,None
the monitor we are exiting is not verifiably the one on the top of our monitor stack . this causes a monitor <PLACE_HOLDER> .,if ( ! actual . is lock reference ( ) || ! expected . equal ( actual ) ) { _monitor_top = bad_monitors ; _monitor_safe = false ; basic block bb = get basic block containing ( bci ) ; bb . set changed ( true ) ; bb . _monitor_top = bad_monitors ; if ( trace monitor mismatch ) { report monitor mismatch ( __str__ ) ; } } else { replace allcts matches ( actual @$ cell type state . make line ref ( bci ) ) ; },monitor causes failure,fail,obj,monitortop <SEP> badmonitors <SEP> monitorsafe <SEP> bb <SEP> containing <SEP> bci <SEP> bb <SEP> bb <SEP> monitortop <SEP> badmonitors <SEP> str <SEP> allcts <SEP> matches <SEP> bci
last task to exit when shutdown release <PLACE_HOLDER>,int remaining = thread exit ( this @$ replace me ) ; if ( remaining == __num__ && is shutdown ( ) ) impl close ( ) ;,shutdown release resources,success,obj,int <SEP> num <SEP> impl <SEP> close
3 rd parameter has no <PLACE_HOLDER> for ownerless,test ( false @$ true @$ false ) ;,parameter has affect,success,obj,None
notify the listeners . do that from the end of the list so that if a listener removes <PLACE_HOLDER> as the result of being called @$ it wo n't mess up with our iteration,if ( m listeners != null ) { int listener count = m listeners . size ( ) ; for ( int i = listener count - __num__ ; i >= __num__ ; i -- ) { m listeners . get ( i ) . on drawer closed ( drawer view ) ; } },listener removes itself,success,obj,listeners <SEP> int <SEP> listeners <SEP> int <SEP> num <SEP> num <SEP> listeners
to change body of generated methods @$ choose <PLACE_HOLDER> | templates .,return super . load symlinks ( ) ;,tools | templates,success,sub,symlinks
end probe phase @$ iterator build side <PLACE_HOLDER> .,collector . collect ( build iter . get row ( ) ) ; while ( build iter . advance next ( ) ) { collector . collect ( build iter . get row ( ) ) ; },iterator build effects,fail,obj,iter <SEP> row <SEP> iter <SEP> iter <SEP> row
<PLACE_HOLDER> sending @$ will return a send result,try { producer . send ( prepare message ( input ) ) ; collector . ack ( input ) ; } catch ( exception e ) { log . error ( __str__ @$ e ) ; collector . report error ( e ) ; collector . fail ( input ) ; },producer return result,fail,sub,ack <SEP> str
end of the post fork <PLACE_HOLDER> .,trace . trace end ( trace . trace_tag_activity_manager ) ; if ( parsed args . m invoke with != null ) { wrapper init . exec application ( parsed args . m invoke with @$ parsed args . m nice name @$ parsed args . m target sdk version @$ vm runtime . get current instruction set ( ) @$ pipe fd @$ parsed args . m remaining args ) ; throw new illegal state exception ( __str__ ) ; } else { if ( ! is zygote ) { return zygote init . zygote init ( parsed args . m target sdk version @$ parsed args . m remaining args @$ null ) ; } else { return zygote init . child zygote init ( parsed args,end fork event,success,obj,tracetagactivitymanager <SEP> parsed <SEP> args <SEP> init <SEP> parsed <SEP> args <SEP> parsed <SEP> args <SEP> parsed <SEP> args <SEP> sdk <SEP> vm <SEP> fd <SEP> parsed <SEP> args <SEP> args <SEP> str <SEP> init <SEP> init <SEP> parsed <SEP> args <SEP> sdk <SEP> parsed <SEP> args <SEP> args <SEP> init <SEP> init <SEP> parsed <SEP> args
if that is first collection we split single composite key on several keys @$ <PLACE_HOLDER> of those composite keys contain single item from collection,if ( ! contains collection ) for ( int i = __num__ ; i < collection size ; i ++ ) { final o composite key composite key = new o composite key ( first key . get keys ( ) ) ; composite keys . add ( composite key ) ; } else throw new o index exception ( __str__ ) ;,each contain item,success,sub,contains <SEP> int <SEP> num <SEP> keys <SEP> keys <SEP> str
<PLACE_HOLDER> frames may have changed . tell the input dispatcher about it .,m input monitor . layout input consumers ( dw @$ dh ) ; m input monitor . set update input windows needed lw ( ) ; if ( update input windows ) { m input monitor . update input windows lw ( false ) ; },rpc tell dispatcher,fail,sub,consumers <SEP> dh <SEP> windows <SEP> needed <SEP> windows <SEP> windows
if <PLACE_HOLDER> does date parsing for quoted strings @$ we 'd need to verify there 's no type mismatch when string col is filtered by a string that looks like date .,if ( col type == filter type . date && val type == filter type . string ) { try { node value = meta store utils . partition_date_format . get ( ) . parse ( ( string ) node value ) ; val type = filter type . date ; } catch ( parse exception pe ) { } },filter does parsing,fail,sub,utils <SEP> partitiondateformat
check that the jar does not have an <PLACE_HOLDER> for the removed class,try ( jar file abi jar = new jar file ( abi jar path . to file ( ) ) ) { assert that ( abi jar . stream ( ) . map ( jar entry :: get name ) . collect ( collectors . to set ( ) ) @$ matchers . contains in any order ( __str__ @$ __str__ @$ __str__ @$ __str__ @$ __str__ @$ __str__ ) ) ; manifest manifest = abi jar . get manifest ( ) ; assert null ( manifest . get attributes ( __str__ ) ) ; },jar have entry,success,obj,abi <SEP> abi <SEP> abi <SEP> collectors <SEP> matchers <SEP> contains <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> abi <SEP> attributes <SEP> str
source and destination images may have different <PLACE_HOLDER> requirements @$ therefore may have different strides . copy row by row for such case .,int src offset = src buffer . position ( ) ; int dst offset = dst buffer . position ( ) ; size effective plane size = get effective plane size for image ( src @$ i ) ; int src byte count = effective plane size . get width ( ) * src planes [ i ] . get pixel stride ( ) ; for ( int row = __num__ ; row < effective plane size . get height ( ) ; row ++ ) { if ( row == effective plane size . get height ( ) - __num__ ) { int remaining bytes = src buffer . remaining ( ) - src offset ; if ( src byte count > remaining bytes ) { src,images have strides,fail,obj,int <SEP> src <SEP> src <SEP> int <SEP> src <SEP> int <SEP> src <SEP> src <SEP> planes <SEP> int <SEP> row <SEP> num <SEP> row <SEP> row <SEP> row <SEP> num <SEP> int <SEP> bytes <SEP> src <SEP> src <SEP> src <SEP> bytes <SEP> src
let <PLACE_HOLDER> 1 proceed and cancel <PLACE_HOLDER> 2,task2 handle queue . add ( handle ) ;,task proceed task,success,sub,task2
expected since only test <PLACE_HOLDER> can call that method,assert . fail ( __str__ ) ;,cases call method,fail,sub,str
this node has been inactive @$ but other node has more recent <PLACE_HOLDER> .,if ( ! is inactive ) { updated latest success transfer = latest reported cluster activity ; },node has information,fail,obj,updated <SEP> reported
flush those recovered buffered <PLACE_HOLDER> out .,produce synchronously to partition zero ( input @$ as list ( new key value timestamp < > ( __str__ @$ __str__ @$ scaled time ( __num__ ) ) @$ new key value timestamp < > ( __str__ @$ __str__ @$ scaled time ( __num__ ) ) @$ new key value timestamp < > ( __str__ @$ __str__ @$ scaled time ( __num__ ) ) ) ) ; verify output ( output raw @$ new hash set < > ( as list ( new key value timestamp < > ( __str__ @$ __num__ @$ scaled time ( __num__ ) ) @$ new key value timestamp < > ( __str__ @$ __num__ @$ scaled time ( __num__ ) ) @$ new key value timestamp < > ( __str__ @$ __num__,those recovered records,fail,obj,synchronously <SEP> str <SEP> str <SEP> scaled <SEP> num <SEP> str <SEP> str <SEP> scaled <SEP> num <SEP> str <SEP> str <SEP> scaled <SEP> num <SEP> str <SEP> num <SEP> scaled <SEP> num <SEP> str <SEP> num <SEP> scaled <SEP> num <SEP> str <SEP> num
to avoid changing the output path of binaries built without a flavor @$ we 'll default to no flavor @$ <PLACE_HOLDER> implicitly builds the default platform .,return immutable sorted set . of ( ) ;,which builds platform,success,sub,None
serialize and deserialize unconfigured build <PLACE_HOLDER> as string,simple module build target module = new simple module ( __str__ ) ; build target module . add serializer ( unconfigured build target . class @$ new to string serializer ( ) ) ; build target module . add deserializer ( unconfigured build target . class @$ new from string deserializer < unconfigured build target > ( unconfigured build target . class ) { @ override protected unconfigured build target _deserialize ( string value @$ deserialization context ctxt ) { return unconfigured build target parser . parse ( value @$ intern ) ; } } ) ; mapper . register module ( build target module ) ; mapper . register module ( forward relative path module ( ) ) ; return mapper ;,unconfigured build targets,fail,obj,str <SEP> serializer <SEP> unconfigured <SEP> serializer <SEP> deserializer <SEP> unconfigured <SEP> deserializer <SEP> unconfigured <SEP> unconfigured <SEP> protected <SEP> unconfigured <SEP> deserialize <SEP> deserialization <SEP> ctxt <SEP> unconfigured <SEP> parser <SEP> mapper <SEP> mapper <SEP> mapper
poi produced the infinity <PLACE_HOLDER> when it should have produced the degrees <PLACE_HOLDER> .,return __num__ ; case __num__ :,poi produced sign,success,obj,num <SEP> num
note to translators : the <PLACE_HOLDER> contained an element that was not recognized as part of the xsl syntax . the substitution text gives the element name .,@$ { error msg . compiler_warning_key @$ __str__ } @$ { error msg . runtime_error_key @$ __str__ } @$ { error msg . invalid_qname_err @$ __str__ } @$ { error msg . invalid_ncname_err @$ __str__ } @$ { error msg . invalid_method_in_output @$ __str__ } @$ {,stylesheet contained element,success,sub,compilerwarningkey <SEP> str <SEP> runtimeerrorkey <SEP> str <SEP> invalidqnameerr <SEP> str <SEP> invalidncnameerr <SEP> str <SEP> invalidmethodinoutput <SEP> str <SEP> jaxpgetfeaturenullname <SEP> str <SEP> jaxpsetfeaturenullname <SEP> str <SEP> jaxpunsupportedfeature <SEP> str <SEP> jaxpsecureprocessingfeature <SEP> str <SEP> outlineerrtrycatch <SEP> str <SEP> outlineerrunbalancedmarkers <SEP> str <SEP> outlineerrdeletedtarget <SEP> str <SEP> outlineerrmethodtoobig <SEP> str <SEP> deserializetransleterr <SEP> str
start spi start <PLACE_HOLDER> .,start stopwatch ( ) ; assert parameter ( cred != null @$ __str__ ) ; if ( log . is debug enabled ( ) ) { log . debug ( config info ( __str__ @$ cred ) ) ; log . debug ( config info ( __str__ @$ cfg ) ) ; log . debug ( config info ( __str__ @$ bucket name suffix ) ) ; log . debug ( config info ( __str__ @$ bucket endpoint ) ) ; log . debug ( config info ( __str__ @$ sse alg ) ) ; } if ( cfg == null ) u . warn ( log @$ __str__ ) ; if ( f . is empty ( bucket name suffix ) ) { u . warn (,spi start stopwatch,success,obj,str <SEP> config <SEP> str <SEP> config <SEP> str <SEP> cfg <SEP> config <SEP> str <SEP> config <SEP> str <SEP> endpoint <SEP> config <SEP> str <SEP> sse <SEP> alg <SEP> cfg <SEP> str
assert that all threads got back the same <PLACE_HOLDER>,for ( future < map < bounded window @$ long > > result : results ) { assert equals ( value @$ result . get ( ) ) ; for ( map . entry < bounded window @$ long > entry : result . get ( ) . entry set ( ) ) { assert same ( value . get ( entry . get key ( ) ) @$ entry . get value ( ) ) ; } },threads got reference,success,obj,bounded <SEP> results <SEP> equals <SEP> bounded
memory <PLACE_HOLDER> does duplicate suppression,return - __num__ ;,cache duplicate suppression,fail,sub,num
note : the subclass will release the 'work finished latch ' early @$ before work is actually finished . this means that the test may proceed and perform <PLACE_HOLDER> earlier than anticipated .,work start latch . count down ( ) ; try { work finished latch . await ( __num__ @$ time unit . seconds ) ; } catch ( interrupted exception e ) { assert . fail ( __str__ ) ; } work finished latch = new count down latch ( __num__ ) ;,test proceed work,fail,obj,num <SEP> seconds <SEP> interrupted <SEP> str <SEP> num
the <PLACE_HOLDER> executes the following block @$ which essentially shuts down the peer if it is not the last round .,if ( v . get id ( ) == i ) { log . info ( __str__ @$ i ) ; if ( lc < this . total rounds ) { log . info ( __str__ @$ i ) ; fast leader election election = ( fast leader election ) peer . get election alg ( ) ; election . shutdown ( ) ; assert equals ( - __num__ @$ election . get vote ( ) . get id ( ) ) ; log . info ( __str__ @$ i ) ; break ; } },loop executes block,fail,sub,str <SEP> lc <SEP> rounds <SEP> str <SEP> alg <SEP> equals <SEP> num <SEP> str
<PLACE_HOLDER> required local properties @$ which are matched exactly,properties . for grouping ( new field list ( __num__ @$ __num__ ) ) ; requested local properties req lp = new requested local properties ( ) ; req lp . set grouped fields ( new field list ( __num__ @$ __num__ ) ) ; to map1 . set required global props ( null ) ; to map1 . set required local props ( req lp ) ; to map2 . set required global props ( null ) ; to map2 . set required local props ( null ) ; feedback properties meet requirements report report = map2 . check partial solution properties met ( target @$ gp @$ lp ) ; assert true ( report != null && report != no_partial_solution && report != not_met ) ;,some required properties,success,sub,properties <SEP> num <SEP> num <SEP> requested <SEP> properties <SEP> req <SEP> requested <SEP> properties <SEP> req <SEP> grouped <SEP> fields <SEP> num <SEP> num <SEP> map1 <SEP> required <SEP> map1 <SEP> required <SEP> req <SEP> map2 <SEP> required <SEP> map2 <SEP> required <SEP> properties <SEP> requirements <SEP> map2 <SEP> properties <SEP> nopartialsolution <SEP> notmet
null means get the first <PLACE_HOLDER> .,return get next oid ( null @$ user data ) ;,means get oid,success,obj,None
<PLACE_HOLDER> does not use upper first,string [ ] data = { __str__ @$ __str__ @$ __str__ @$ __str__ } ; generic locale starter ( new locale ( __str__ @$ __str__ ) @$ data ) ;,p use upper,fail,sub,str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str
ensure removing with the <PLACE_HOLDER> does n't corrupt the hashtable,if ( ( size = ht . size ( ) ) < __num__ ) { fail ( __str__ + size ) ; },iterator corrupt hashtable,success,sub,ht <SEP> num <SEP> str
another <PLACE_HOLDER> already locked this path and is processing it . wait for the other <PLACE_HOLDER> to finish @$ by locking the existing read lock .,> ufs resource = resolution . acquire ufs resource ( ) ) { under file system ufs = ufs resource . get ( ) ; exists in ufs = ufs . exists ( resolution . get uri ( ) . to string ( ) ) ; } if ( exists in ufs ) { m cache . invalidate ( alluxio uri . get path ( ) ) ; } else { m cache . put ( alluxio uri . get path ( ) @$ mount info . get mount id ( ) ) ; if ( path lock . is invalidate ( ) ) { m cache . invalidate ( alluxio uri . get path ( ) ) ; } else { return false ; } } },thread locked path,success,sub,ufs <SEP> ufs <SEP> ufs <SEP> ufs <SEP> exists <SEP> ufs <SEP> ufs <SEP> exists <SEP> exists <SEP> ufs <SEP> alluxio <SEP> alluxio <SEP> alluxio
pool . if no connection is available @$ it requests one and waits for it to be created . but a <PLACE_HOLDER> that requests the connection and before it could wait @$ other <PLACE_HOLDER> could steal that connection . the connections in progress tries to avoid these edge cases by not requesting a connection from the pool when other <PLACE_HOLDER> is requesting one .,if ( connections in progress . get ( ) == __num__ ) { resource = non blocking get ( key @$ pool ) ; } if ( resource == null ) { connections in progress . increment and get ( ) ; try { attempt grow ( key @$ this . object factory @$ pool ) ; resource = non blocking get ( key @$ pool ) ; } finally { connections in progress . decrement and get ( ) ; } } return resource ;,thread gets connection,success,sub,connections <SEP> num <SEP> blocking <SEP> connections <SEP> blocking <SEP> connections <SEP> decrement
one last sync whose transactions are not expected to be seen in the input streams because the journal nodes have not updated their <PLACE_HOLDER> of the committed transaction id yet,write txns ( stm @$ __num__ @$ __num__ ) ; future throws ( new io exception ( ) ) . when ( spies . get ( __num__ ) ) . get journaled edits ( __num__ @$ quorum journal manager . qjm_rpc_max_txns_default ) ; future throws ( new io exception ( ) ) . when ( spies . get ( __num__ ) ) . get journaled edits ( __num__ @$ quorum journal manager . qjm_rpc_max_txns_default ) ; list < edit log input stream > streams = new array list < > ( ) ; qjm . select input streams ( streams @$ __num__ @$ true @$ true ) ;,nodes updated stats,fail,obj,txns <SEP> stm <SEP> num <SEP> num <SEP> throws <SEP> io <SEP> num <SEP> journaled <SEP> edits <SEP> num <SEP> qjmrpcmaxtxnsdefault <SEP> throws <SEP> io <SEP> num <SEP> journaled <SEP> edits <SEP> num <SEP> qjmrpcmaxtxnsdefault <SEP> streams <SEP> qjm <SEP> streams <SEP> streams <SEP> num
assumption : the client has already retrieved <PLACE_HOLDER> to the given address,if ( addr . equals ( code unit address ) ) { continue ; },client retrieved access,fail,obj,addr <SEP> equals
return the fragment <PLACE_HOLDER> simplifiable conditional expression,return new sentence fragment ( fragment tree @$ fragment . has assumed truth ( ) ? fragment . get assumed truth ( ) : true @$ false ) . change score ( fragment . has score ( ) ? fragment . get score ( ) : __num__ ) ;,tree simplifiable expression,fail,sub,num
host name should be valid @$ but most probably not existing if <PLACE_HOLDER> not enough @$ then should probably run 'list ' command first to be sure ...,string not existent fake host name = __str__ ; string credentials not found msg = null ; try { run credential program ( not existent fake host name @$ credential helper name ) ; log . warn ( __str__ @$ credential helper name ) ; } catch ( exception e ) { if ( e instanceof invalid result exception ) { credentials not found msg = extract credential provider error message ( ( invalid result exception ) e ) ; } if ( is blank ( credentials not found msg ) ) { log . warn ( __str__ @$ credential helper name @$ e . get message ( ) ) ; } else { log . debug ( __str__ @$ credentials not found msg ) ; } },password run command,fail,sub,str <SEP> str <SEP> instanceof <SEP> str <SEP> str
the child case instance has the plan item instance <PLACE_HOLDER> as callback <PLACE_HOLDER> stored . when the child case instance is finished @$ the plan item of the parent case needs to be triggered .,if ( case instance state . terminated . equals ( callback data . get new state ( ) ) || case instance state . completed . equals ( callback data . get new state ( ) ) ) { command context command context = command context util . get command context ( ) ; plan item instance entity plan item instance entity = command context util . get plan item instance entity manager ( command context ) . find by id ( callback data . get callback id ( ) ) ; if ( plan item instance entity != null ) { command context util . get agenda ( command context ) . plan trigger plan item instance operation ( plan item instance entity ) ; } },instance has id,success,obj,terminated <SEP> equals <SEP> completed <SEP> equals <SEP> util <SEP> util <SEP> util
