see if we have input streams leading to this step !,if ( input . length > __num__ ) { cr = new check result ( check result interface . type_result_ok @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; } else { cr = new check result ( check result interface . type_result_error @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; },we have input
check that the test stdout contains all the expected output,try { string out data = file system utils . read content ( out err . get output path ( ) @$ utf_8 ) ; assert that ( out data ) . contains ( __str__ ) ; } catch ( io exception e ) { fail ( __str__ + out err . get output path ( ) ) ; },stdout contains output
null store file type means 'autodetect from file extension ',x509 trust manager tm = x509 util . create trust manager ( x509 test context . get trust store file ( key store file type . pkcs12 ) . get absolute path ( ) @$ x509 test context . get trust store password ( ) @$ null @$ true @$ true @$ true @$ true ) ;,type means 'autodetect
x stream may overwrite even the final field .,if ( repository browser != rb ) { try { field f = scm descriptor . class . get declared field ( __str__ ) ; f . set accessible ( true ) ; f . set ( this @$ rb ) ; } catch ( no such field exception | illegal access exception e ) { logger . log ( warning @$ __str__ @$ e ) ; } },stream overwrite field
choosing from wp media requires a site,view wp media = m bottom bar . find view by id ( r . id . icon_wpmedia ) ; if ( m site == null ) { wp media . set visibility ( view . gone ) ; } else { wp media . set on click listener ( new view . on click listener ( ) { @ override public void on click ( view v ) { do icon clicked ( photo picker icon . wp_media ) ; } } ) ; },choosing requires site
only arrays or objects can have children .,if ( get value ( ) . get type ( ) != json tree value . type . array && get value ( ) . get type ( ) != json tree value . type . object ) { return false ; },arrays have children
the single digit date has two spaces @$ so trim it,fmt2 . search pattern . add ( __str__ ) ; fmt2 . replace pattern . add ( __str__ ) ; fmt2 . date format . add ( new simple date format ( syslog_timestamp_format_rfc3164_1 @$ locale . english ) ) ; fmt2 . add year = true ; formats . add ( fmt1 ) ; formats . add ( fmt2 ) ;,date has spaces
after ~400 kb more @$ we should have done an automatic sync,for ( int i = __num__ ; i < __num__ ; i ++ ) { log . log delete ( onekb @$ __num__ @$ false ) ; } mockito . verify ( mock metrics @$ mockito . times ( __num__ ) ) . add sync ( mockito . any long ( ) ) ; log . close ( ) ;,we done sync
can not disclose category ids or values because they could contain pii,builder . append ( __str__ ) ; helper . append redacted ( builder @$ m category ids ) ; builder . append ( __str__ ) ; helper . append redacted ( builder @$ m values ) ; return builder . append ( __str__ ) . to string ( ) ;,they contain pii
the returned new ld lib path is terminated with ' : ',string new ld lib path = extract and check ( profile dir @$ no_focus_library_name @$ path_prefix + __str__ @$ path_prefix + __str__ ) ; if ( existing ld lib path != null && ! existing ld lib path . equals ( __str__ ) ) { new ld lib path += existing ld lib path ; } env builder . put ( __str__ @$ new ld lib path ) ;,the returned path
we fake the missing command by using reset and relative commands .,conn . queue ( this . addr @$ ! this . addr . is group ( ) @$ pck generator . var reset ( this . var @$ is2013 ) ) ; conn . queue ( this . addr @$ ! this . addr . is group ( ) @$ pck generator . var rel ( this . var @$ lcn defs . rel var ref . current @$ value . to native ( ) @$ is2013 ) ) ;,we fake command
test deprecated h cat add partitions desc api .,h cat add partition desc add ptn2 = h cat add partition desc . create ( db name @$ table name @$ null @$ second ptn ) . build ( ) ; client . add partition ( add ptn2 ) ; map < string @$ string > third ptn = new hash map < string @$ string > ( ) ; third ptn . put ( __str__ @$ __str__ ) ; third ptn . put ( __str__ @$ __str__ ) ;,cat add api
6 th build @$ success @$ accumulation continues up to this point,scm . add change ( ) . with author ( __str__ ) ; p . get builders list ( ) . clear ( ) ; b = j . build and assert success ( p ) ; assert culprits ( b @$ __str__ @$ __str__ @$ __str__ @$ __str__ @$ __str__ ) ;,th build success
this constructor will use a default entity resolver,threaded xml pull parser impl parser = new threaded xml pull parser impl ( new byte array input stream ( xxe xml . get bytes ( ) ) @$ test name . get method name ( ) @$ new test error handler ( ) @$ false @$ __num__ ) ; parser . start ( __str__ ) ; xml element x1 = parser . next ( ) ; assert false ( __str__ @$ x1 . get text ( ) . contains ( file contents ) ) ;,constructor use resolver
make sure it all contains jre 's locales for compatibility .,loc list . add all ( arrays . as list ( locale provider adapter . forjre ( ) . get available locales ( ) ) ) ; locale [ ] tmp = new locale [ loc list . size ( ) ] ; loc list . to array ( tmp ) ; return tmp ;,it contains locales
finally @$ have digit list parse the digits into a value .,if ( digit list . fits into long ( status [ status_positive ] @$ is parse integer only ( ) ) ) { got double = false ; long result = digit list . get long ( ) ; if ( long result < __num__ ) { got long minimum = true ; } } else { double result = digit list . get double ( ) ; },list parse digits
first instance that has statistics type name,if ( __str__ . equals ( type ) ) { max memory = ( number ) get attribute ( vm memory usage stats [ i ] @$ __str__ @$ default val ) ; used memory = ( number ) get attribute ( vm memory usage stats [ i ] @$ __str__ @$ default val ) ; break ; },that has name
keep reading until we can read at least one sample after seek,try { while ( extractor read result == extractor . result_continue && track output . get sample count ( ) == num sample before seek ) { extractor read result = extractor . read ( extractor input @$ position holder ) ; } } finally { util . close quietly ( data source ) ; },we read sample
special case to accept all log file extensions .,if ( log copier . this . log file extensions . is empty ( ) ) { return true ; } return log copier . this . log file extensions . contains ( files . get file extension ( log file path . get name ( ) ) ) ;,case file extensions
since we use jwt @$ session is not necessary,http . cors ( ) . and ( ) . authorize requests ( ) . request matchers ( cors utils :: is pre flight request ) . permit all ( ) . any request ( ) . authenticated ( ) . and ( ) . exception handling ( ) . authentication entry point ( unauthorized handler ) . and ( ) . session management ( ) . session creation policy ( session creation policy . stateless ) . and ( ) . csrf ( ) . disable ( ) ;,we use jwt
validate that the subtasks states have registered their shared states .,verify ( subtask state1 @$ times ( __num__ ) ) . register shared states ( any ( shared state registry . class ) ) ; verify ( subtask state2 @$ times ( __num__ ) ) . register shared states ( any ( shared state registry . class ) ) ;,states registered states
post events that run a step for 100 ms .,step event . started step event started = step event . started ( step short name @$ step description @$ step uuid ) ; event bus . post without configuring ( configure test event at time ( step event started @$ __num__ @$ time unit . milliseconds @$ __num__ ) ) ;,that run step
get partition keys response table so we can copy it,final volt table partition keys ; switch ( type ) { case integer : partition keys = hashinator . m_integer partition keys . get ( ) ; break ; case string : partition keys = hashinator . m_string partition keys . get ( ) ; break ; case varbinary : partition keys = hashinator . m_varbinary partition keys . get ( ) ; break ; default : return null ; },we copy it
check if the user has this permission defined in the context,for ( role role : this . user name to user . get ( user . name ) . roles ) { for ( permission permitted : role . permissions ) { if ( permitted . implies ( context ) ) { return true ; } } } return false ;,user has permission
ensure len represents integral number of frames,len -= len % line . get format ( ) . get frame size ( ) ; log ( __str__ ) ; try { line . read ( buffer @$ offset @$ len ) ; log ( __str__ ) ; failed ++ ; } catch ( array index out of bounds exception ex ) { log ( __str__ + ex ) ; } line stopper . force ( ) ;,len represents number
debugger will keep stepping thru this loop,for ( int ii = __num__ ; ii < __num__ ; ii ++ ) { answer ++ ; try { thread . sleep ( __num__ ) ; } catch ( interrupted exception ee ) { system . out . println ( __str__ + ii ) ; } },debugger keep stepping
error on open @$ create exception and signal failure .,if ( is awaiting open ( ) ) { log . warn ( __str__ @$ this ) ; exception open error ; if ( has remote error ( ) ) { open error = amqp support . convert to exception ( get endpoint ( ) . get remote condition ( ) ) ; } else { open error = get open abort exception ( ) ; } failed ( open error ) ; } else { remotely closed ( connection ) ; },error create failure
first @$ we validate the input .,error label . set text ( __str__ ) ; string text to server = name field . get text ( ) ; if ( ! field verifier . is valid name ( text to server ) ) { error label . set text ( __str__ ) ; return ; },we validate input
an item can have an arrow or a check icon at once,if ( use check and arrow ( ) && ( ! __str__ . equals ( get acc text ( ) ) ) ) { lr . get acc rect ( ) . width = max acc or arrow width ; } else { lr . get arrow rect ( ) . width = max acc or arrow width ; },item have arrow
with a more substantial file that has real functionality,try { return existing target . get file name ( ) . equals ( init_py ) && project filesystem . get file size ( existing target ) == __num__ ; } catch ( io exception e ) { return false ; },that has functionality
hide notification first @$ as tie managed profile lock takes time,hide encryption notification ( new user handle ( user id ) ) ; if ( m user manager . get user info ( user id ) . is managed profile ( ) ) { tie managed profile lock if necessary ( user id @$ null ) ; },lock takes time
to do : handle if user does n't provide k best,if ( flags . usek best ) { int k = flags . k best ; crf . classify and write answersk best ( test file @$ k @$ reader and writer ) ; } else if ( flags . print label value ) { crf . print label information ( test file @$ reader and writer ) ; } else { log . info ( __str__ ) ; crf . classify and write answers ( test file @$ reader and writer @$ true ) ; },user provide k
triggering the task should start the child case instance,cmmn runtime service . trigger plan item instance ( plan item instance . get id ( ) ) ; assert equals ( __num__ @$ cmmn runtime service . create case instance query ( ) . count ( ) ) ; assert equals ( __str__ @$ cmmn history service . create historic variable instance query ( ) . case instance id ( case instance . get id ( ) ) . variable name ( __str__ ) . single result ( ) . get value ( ) ) ;,task start instance
this should n't throw an exception !,m web view update service impl . notify relro creation completed ( ) ; web view provider response response = m web view update service impl . wait for and get provider ( ) ; assert equals ( web view factory . libload_failed_listing_webview_packages @$ response . status ) ;,this throw exception
the handshake reply is n't sent until we have processed the message,context supplier . get ( ) . set packet handled ( true ) ; if ( ! continue handshake ) { logger . error ( fmlhsmarker @$ __str__ ) ; } else { fml network constants . handshake channel . reply ( new fml handshake messages . c2s acknowledge ( ) @$ context supplier . get ( ) ) ; },we processed message
see if we can find a file in the default location,if ( filename == null ) { url path to jar = this . get class ( ) . get protection domain ( ) . get code source ( ) . get location ( ) ; string tmp = null ; try { tmp = new file ( path to jar . touri ( ) ) . get parent ( ) + file . separator + default_prop_filename ; } catch ( exception e ) { tmp = null ; } filename = tmp ; },we find file
this should cause red asterisk to the vertical layout,table . set required ( true ) ; table . add value change listener ( event -> { object value = table . get value ( ) ; if ( value != null ) { notification . show ( __str__ ) ; } else { notification . show ( __str__ ) ; } } ) ;,this cause asterisk
the file in snapshot should n't have any encryption info,final path snapshotted zone file = new path ( snap1 + __str__ + zone . get name ( ) + __str__ + zone file . get name ( ) ) ; file encryption info fe info = get file encryption info ( snapshotted zone file ) ; assert null ( __str__ @$ fe info ) ; assert equals ( __str__ @$ contents @$ dfs test util . read file ( fs @$ snapshotted zone file ) ) ;,file have info
so we construct a generic hash using two long values,final string s = ( base64 order . enhanced coder . encode longsb ( math . abs ( r0 ) @$ __num__ ) . to string ( ) + base64 order . enhanced coder . encode longsb ( math . abs ( r1 ) @$ __num__ ) . to string ( ) ) ; return ascii . get bytes ( s ) ;,we construct hash
if the user sets a message id @$ use it .,final string message id = one way feature . get message id ( ) ; if ( ! is message id added && message id != null ) { headers . add ( new string header ( av . messageid tag @$ message id ) ) ; },user sets id
cell is correct but it does not have focused style,if ( cell with focus style != cell . get element ( ) ) { if ( cell with focus style != null ) { set style name ( cell with focus style @$ cell focus style name @$ false ) ; } cell with focus style = cell . get element ( ) ; set style name ( cell with focus style @$ cell focus style name @$ true ) ; },it focused style
make build sleep a while so it blocks new builds,project . get builders list ( ) . add ( new test builder ( ) { public boolean perform ( abstract build < ? @$ ? > build @$ launcher launcher @$ build listener listener ) throws interrupted exception @$ io exception { build started . signal ( ) ; build should complete . block ( ) ; return true ; } } ) ;,it blocks builds
we have a classloader @$ but does it have this plugin ?,try { ucl . load class ( plugin . get class map ( ) . values ( ) . iterator ( ) . next ( ) ) ; } catch ( class not found exception ignored ) { add to class loader ( plugin @$ ( kettleurl class loader ) ucl ) ; },it have classloader
we have cached type name as symbol in reference type,while ( iter . has next ( ) ) { reference type impl type = ( reference type impl ) iter . next ( ) ; if ( type name sym . equals ( type . type name as symbol ( ) ) ) { list . add ( type ) ; } },we cached name
let 's join these two data sets together @$ by customer id,join join = new join . builder ( join . join type . inner ) . set join columns ( __str__ ) . set schemas ( customer info schema @$ customer purchases schema ) . build ( ) ; javardd < list < writable > > joined data = spark transform executor . execute join ( join @$ customer info @$ purchase info ) ; list < list < writable > > joined data list = joined data . collect ( ) ;,'s join sets
check @$ that the count call also returns 1,rest quote mock mvc . perform ( get ( __str__ + filter ) ) . and expect ( status ( ) . is ok ( ) ) . and expect ( content ( ) . content type ( media type . application_json_utf8_value ) ) . and expect ( content ( ) . string ( __str__ ) ) ;,call returns 1
trim off the \n since println will do it for us,if ( end char == __str__ ) { word end -- ; if ( word end > __num__ && target . char at ( word end - __num__ ) == __str__ ) { word end -- ; } } else if ( end char == __str__ ) { line length += __num__ ; },println do it
... except for the ui ds that have allow rules .,synchronized ( m rules lock ) { final sparse int array rules = get uid firewall ruleslr ( chain ) ; exempt uids = new int [ rules . size ( ) ] ; for ( int i = __num__ ; i < exempt uids . length ; i ++ ) { if ( rules . value at ( i ) == firewall_rule_allow ) { exempt uids [ num uids ] = rules . key at ( i ) ; num uids ++ ; } } },that allow rules
see if we have input streams leading to this step !,if ( input . length > __num__ ) { cr = new check result ( check result . type_result_ok @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; } else { cr = new check result ( check result . type_result_error @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; },we have input
check that the build works with crates with duplicate names,assert that ( workspace . run buck command ( __str__ @$ __str__ ) . assert success ( __str__ ) . get stdout ( ) @$ matchers . all of ( contains string ( __str__ ) @$ contains string ( __str__ ) @$ contains string ( __str__ ) ) ) ;,the build works
start playback and wait until playback reaches second window .,action schedule action schedule = new action schedule . builder ( __str__ ) . pause ( ) . seek ( __num__ ) . wait for seek processed ( ) . seek ( __num__ ) . seek ( __num__ ) . wait for playback state ( player . state_ready ) . seek ( __num__ ) . play until start of window ( __num__ ) . seek ( __num__ ) . seek ( __num__ ) . play ( ) . build ( ) ;,playback reaches window
set custom logger that uses previous custom file handler for logging,op = util . create add operation ( addr_logger ) ; linked list < model node > handlers = new linked list < model node > ( ) ; handlers . add ( new model node ( file_handler_name ) ) ; op . get ( __str__ ) . set ( handlers ) ; management operations . execute operation ( management client . get controller client ( ) @$ op ) ;,that uses handler
test we can first start the zk cluster by itself,configuration conf = test_util . get configuration ( ) ; test_util . start minidfs cluster ( __num__ ) ; test_util . start minizk cluster ( ) ; conf . set int ( h constants . zk_session_timeout @$ __num__ ) ; conf . set class ( h constants . hbase_master_loadbalancer_class @$ mock load balancer . class @$ load balancer . class ) ;,we start cluster
we only do validation when the message should not be skipped .,if ( record . offset ( ) >= next fetch offset ) { maybe ensure valid ( record ) ; if ( ! current batch . is control batch ( ) ) { return record ; } else { next fetch offset = record . offset ( ) + __num__ ; } },we do validation
create a buffer that can only hold two pages,broadcast output buffer buffer = create broadcast buffer ( create initial empty output buffers ( broadcast ) @$ new data size ( page size * __num__ @$ byte ) @$ memory context @$ direct executor ( ) ) ; output buffer memory manager memory manager = buffer . get memory manager ( ) ; memory manager . set no block on full ( ) ;,that hold pages
expect that we fetch stats from the previous upstream .,in order . verify ( m hardware @$ times ( __num__ ) ) . get forwarded stats ( eq ( ethernet iface ) ) ; lp . set interface name ( ethernet iface ) ; offload . set upstream link properties ( lp ) ;,we fetch stats
create a zip file and get an input stream from it,for ( int i = __num__ ; i < jars . length + __num__ ; i ++ ) { zip file zf = new instrumented zip file ( jars [ rnd . next int ( jars . length ) ] ) ; zip entry ze = zf . get entry ( __str__ ) ; if ( ze != null ) { input stream is = zf . get input stream ( ze ) ; break ; } },zip file stream
... but the three requests that follow requests include an authorization header,for ( int i = __num__ ; i < __num__ ; i ++ ) { request = server . take request ( ) ; assert equals ( __str__ @$ request . get request line ( ) ) ; assert contains ( request . get headers ( ) @$ __str__ + simple authenticator . base_64_credentials ) ; },requests include header
those do n't have any effect ...,test harness . process watermark ( new watermark ( __num__ ) ) ; test harness . process watermark ( new watermark ( __num__ ) ) ; expected output . add ( new watermark ( __num__ ) ) ; expected output . add ( new watermark ( __num__ ) ) ; assertor . assert output equals sorted ( __str__ @$ expected output @$ test harness . get output ( ) ) ; test harness . close ( ) ;,those have effect
verify that nn binds wildcard address now .,try { cluster = new minidfs cluster . builder ( conf ) . num data nodes ( __num__ ) . build ( ) ; cluster . wait active ( ) ; string address = get lifeline rpc server address ( cluster ) ; assert that ( __str__ + address + __str__ @$ address @$ is ( __str__ + wildcard_address ) ) ; } finally { if ( cluster != null ) { cluster . shutdown ( ) ; } },binds wildcard address
check that changed returns correct rollback .,assert equals ( __num__ @$ changed . size ( ) ) ; assert true ( changed . contains ( data with pending backup ) ) ; assert true ( changed . contains ( data with recent restore ) ) ; assert true ( changed . contains ( data for restore ) ) ;,check returns rollback
this reverses the positioning shown in on layout .,if ( check drawer view absolute gravity ( changed view @$ gravity . left ) ) { offset = ( float ) ( child width + left ) / child width ; } else { final int width = get width ( ) ; offset = ( float ) ( width - left ) / child width ; } set drawer view offset ( changed view @$ offset ) ; changed view . set visibility ( offset == __num__ ? invisible : visible ) ; invalidate ( ) ;,this reverses positioning
for lists @$ we will be appending entries,object ob = mapper . reader for updating ( strs ) . read value ( __str__ ) ; assert same ( strs @$ ob ) ; assert equals ( __num__ @$ strs . size ( ) ) ; assert equals ( __str__ @$ strs . get ( __num__ ) ) ; assert equals ( __str__ @$ strs . get ( __num__ ) ) ; assert equals ( __str__ @$ strs . get ( __num__ ) ) ; assert equals ( __str__ @$ strs . get ( __num__ ) ) ;,we appending entries
propagate delegation related props from launcher job to mr job,if ( user provider . is hadoop security enabled ( ) ) { if ( system . getenv ( __str__ ) != null ) { job . get configuration ( ) . set ( __str__ @$ system . getenv ( __str__ ) ) ; } },delegation related props
see if we have input streams leading to this step !,if ( input . length > __num__ ) { cr = new check result ( check result interface . type_result_ok @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; } else { cr = new check result ( check result interface . type_result_error @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; },we have input
lift violated policy to prevent infinite recursion .,s vm policy . m callback executor . execute ( ( ) -> { vm policy old policy = allow vm violations ( ) ; try { listener . on vm violation ( violation ) ; } finally { set vm policy ( old policy ) ; } } ) ;,lift violated policy
split it using a combined file input format,in format = new dummy input format ( ) ; file input format . set input paths ( job @$ dir1 + __str__ + dir2 ) ; in format . set min split size rack ( f1 . get len ( ) ) ; splits = in format . get splits ( job ) ; system . out . println ( __str__ + splits . size ( ) ) ;,it using format
the existing file should not add properties that already exist,file = load file ( __str__ ) ; assertions . assert true ( file . contains ( __str__ ) ) ; assertions . assert false ( file . contains ( __str__ ) ) ; assertions . assert true ( file . contains ( __str__ ) ) ; assertions . assert true ( file . contains ( __str__ ) ) ;,file add properties
skip const as it automatically meets the criteria .,js doc info info = n . getjs doc info ( ) ; if ( info != null && info . has const annotation ( ) ) { break ; } for ( node name : node util . find lhs nodes in node ( n ) ) { if ( convention . is constant ( name . get string ( ) ) ) { t . report ( name @$ missing_const_property @$ name . get string ( ) ) ; } } break ; default : break ;,it meets criteria
if we get here then send reply possibly with an exception,if ( send failure message ) { if ( thr != null ) { rex = new reply exception ( thr ) ; } if ( rex == null ) { rex = new reply exception ( __str__ ) ; } filter info message . send ( dm @$ get sender ( ) @$ this . processor id @$ ( local region ) lcl rgn @$ rex ) ; },we send reply
media metadata supports all the same fields as metadata editor,if ( m metadata builder != null ) { string metadata key = media metadata . get key from metadata editor key ( key ) ; if ( metadata key != null ) { m metadata builder . put bitmap ( metadata key @$ bitmap ) ; } },metadata supports fields
the next name may be unnecessary escaped . save the last recorded path name @$ so that we can restore the peek state in case we fail to find a match .,string last path name = path names [ stack size - __num__ ] ; string next name = next name ( ) ; result = find name ( next name @$ options ) ; if ( result == - __num__ ) { peeked = peeked_buffered_name ; peeked string = next name ; path names [ stack size - __num__ ] = last path name ; },we restore state
